OPENSFM_TRACKS_VERSION_v2
2022040919065176.jpg	8099	3847	-0.398411	-0.0613829	0.00187069	106	117	105	-1	-1
2022040919065176.jpg	8067	4850	-0.396027	0.112519	0.00417651	85	105	116	-1	-1
2022040919065176.jpg	9324	4228	-0.475891	-0.229788	0.00221141	73	99	96	-1	-1
2022040919065176.jpg	9148	1420	0.393755	-0.158932	0.00105066	113	129	130	-1	-1
2022040919065176.jpg	9650	2203	-0.138535	-0.238599	0.00122516	157	165	162	-1	-1
2022040919065176.jpg	5173	2963	-0.381694	0.0964902	0.00147342	93	110	118	-1	-1
2022040919065176.jpg	9322	3672	-0.464364	-0.18776	0.00175686	79	100	101	-1	-1
2022040919065176.jpg	9320	3998	-0.410644	0.18945	0.00196114	87	104	98	-1	-1
2022040919065176.jpg	9316	1925	-0.343162	0.239286	0.00116337	127	129	134	-1	-1
2022040919065176.jpg	9379	1428	0.445446	0.102254	0.0010531	86	110	110	-1	-1
2022040919065176.jpg	9726	3534	-0.366971	0.104791	0.00167609	122	136	120	-1	-1
2022040919065176.jpg	9663	2135	-0.440283	-0.119725	0.00120714	74	102	105	-1	-1
2022040919065176.jpg	6263	3999	-0.410644	0.18945	0.00196114	87	104	98	-1	-1
2022040919065176.jpg	9312	2789	-0.412043	0.0218156	0.00141674	95	110	113	-1	-1
2022040919065176.jpg	9311	2790	-0.366175	0.221321	0.00141785	130	140	137	-1	-1
2022040919065176.jpg	2359	4581	0.38523	-0.121385	0.00289835	159	159	160	-1	-1
2022040919065176.jpg	14166	1576	-0.385143	0.0201985	0.00108535	110	119	111	-1	-1
2022040919065176.jpg	9466	2937	0.450475	-0.00575075	0.00146643	104	121	93	-1	-1
2022040919065176.jpg	9310	1538	-0.400879	0.138125	0.00107502	106	129	118	-1	-1
2022040919065176.jpg	9306	1479	-0.475563	0.00730151	0.00106082	120	118	129	-1	-1
2022040919065176.jpg	9304	4920	-0.480165	0.0394157	0.00531499	132	135	142	-1	-1
2022040919065176.jpg	9303	1815	-0.414694	0.136662	0.00113852	98	122	110	-1	-1
2022040919065176.jpg	9301	1747	-0.177934	-0.251244	0.00112513	127	147	151	-1	-1
2022040919065176.jpg	8505	3901	-0.199639	0.0339578	0.00189786	157	154	145	-1	-1
2022040919065176.jpg	9298	3681	0.46173	-0.0238985	0.001762	94	116	95	-1	-1
2022040919065176.jpg	9297	2147	-0.441268	-0.0539941	0.00120932	85	95	101	-1	-1
2022040919065176.jpg	2429	4930	0.404414	0.0164254	0.00555713	144	145	159	-1	-1
2022040919065176.jpg	9296	2588	-0.319915	-0.0462342	0.00132985	155	156	144	-1	-1
2022040919065176.jpg	9293	2146	0.441412	0.206021	0.00120868	102	120	119	-1	-1
2022040919065176.jpg	9253	5016	0.414764	-0.198108	0.0120188	78	105	87	-1	-1
2022040919065176.jpg	9292	3448	-0.452023	0.0358598	0.0016371	147	147	212	-1	-1
2022040919065176.jpg	9288	4326	-0.308707	0.238603	0.00236491	108	126	112	-1	-1
2022040919065176.jpg	2467	2433	0.415819	-0.0928687	0.00128043	107	131	157	-1	-1
2022040919065176.jpg	9668	2172	-0.411856	0.171303	0.00121693	73	92	97	-1	-1
2022040919065176.jpg	9284	2950	-0.399499	0.164086	0.00146981	98	114	112	-1	-1
2022040919065176.jpg	8677	2834	-0.435394	-0.00877675	0.00143087	151	146	152	-1	-1
2022040919065176.jpg	9281	1354	0.388709	-0.119424	0.00104156	149	152	152	-1	-1
2022040919065176.jpg	9280	1105	-0.38873	0.116992	0.000998266	118	134	133	-1	-1
2022040919065176.jpg	9275	1424	0.308661	0.142888	0.00105216	122	139	122	-1	-1
2022040919065176.jpg	9273	3236	-0.386195	-0.217966	0.00156402	90	118	104	-1	-1
2022040919065176.jpg	8606	2196	0.279161	0.0972728	0.00122374	141	153	149	-1	-1
2022040919065176.jpg	9270	2726	-0.483831	0.188621	0.00139147	65	87	100	-1	-1
2022040919065176.jpg	9616	5028	-0.449534	-0.0561214	0.0218967	91	113	111	-1	-1
2022040919065176.jpg	9266	2145	0.352646	-0.138498	0.00120847	128	134	129	-1	-1
2022040919065176.jpg	9265	4424	-0.392821	-0.145919	0.00250394	115	136	119	-1	-1
2022040919065176.jpg	9262	1347	-0.375733	-0.0421865	0.00104039	141	150	131	-1	-1
2022040919065176.jpg	9418	3425	0.329853	0.258113	0.00163016	120	136	135	-1	-1
2022040919065176.jpg	9259	374	-0.410258	0.0337459	0.000913884	95	106	111	-1	-1
2022040919065176.jpg	8385	1002	-0.36079	-0.0524123	0.000984797	122	138	127	-1	-1
2022040919065176.jpg	3646	921	0.40585	-0.0872259	0.000976539	98	112	125	-1	-1
2022040919065176.jpg	9256	4714	0.469733	0.148695	0.00332383	66	95	93	-1	-1
2022040919065176.jpg	9251	596	-0.428219	0.20556	0.000936502	61	75	94	-1	-1
2022040919065176.jpg	9250	4193	-0.317333	-0.0263709	0.00215835	157	157	149	-1	-1
2022040919065176.jpg	8121	3410	-0.34729	-0.126423	0.00162353	106	129	111	-1	-1
2022040919065176.jpg	9249	4200	0.278521	-0.0790201	0.00216775	149	156	134	-1	-1
2022040919065176.jpg	9246	3232	-0.4683	0.192264	0.00156163	60	81	98	-1	-1
2022040919065176.jpg	9244	2929	0.406392	0.197863	0.00146376	116	127	148	-1	-1
2022040919065176.jpg	9241	3828	-0.404301	0.0245994	0.00185959	91	106	102	-1	-1
2022040919065176.jpg	8680	1495	0.300438	0.123802	0.00106526	153	163	142	-1	-1
2022040919065176.jpg	9240	875	-0.0452875	-0.219352	0.000971925	159	167	153	-1	-1
2022040919065176.jpg	9377	2235	-0.483544	-0.103659	0.0012353	95	118	111	-1	-1
2022040919065176.jpg	9239	4876	-0.341618	0.175352	0.00457957	129	141	136	-1	-1
2022040919065176.jpg	32	4234	-0.298675	0.193118	0.00222666	139	145	136	-1	-1
2022040919065176.jpg	9237	2941	-0.399127	0.250179	0.00146732	126	128	115	-1	-1
2022040919065176.jpg	8919	2032	-0.456055	0.178532	0.001186	77	93	101	-1	-1
2022040919065176.jpg	9233	3321	0.396813	0.159813	0.00159077	156	150	164	-1	-1
2022040919065176.jpg	9231	1574	-0.135395	-0.00441754	0.00108446	167	172	150	-1	-1
2022040919065176.jpg	3153	3167	0.177835	-0.171612	0.00154045	155	154	136	-1	-1
2022040919065176.jpg	9230	3216	-0.351	-0.102723	0.00155755	120	137	123	-1	-1
2022040919065176.jpg	9664	4550	0.413728	0.273501	0.0027738	131	138	140	-1	-1
2022040919065176.jpg	9224	4436	0.449025	-0.0509406	0.00252795	96	122	96	-1	-1
2022040919065176.jpg	9207	2171	-0.389281	-0.163198	0.00121686	116	142	117	-1	-1
2022040919065176.jpg	9218	3412	-0.46505	-0.141361	0.00162417	67	91	95	-1	-1
2022040919065176.jpg	8109	4838	-0.202453	0.0495301	0.00407658	154	156	144	-1	-1
2022040919065176.jpg	6854	2220	-0.420385	-0.189432	0.00123087	131	141	128	-1	-1
2022040919065176.jpg	9672	1150	-0.366044	-0.0688898	0.00100507	131	146	122	-1	-1
2022040919065176.jpg	9217	1856	-0.359159	-0.112089	0.00114656	128	146	134	-1	-1
2022040919065176.jpg	9216	2324	0.388519	0.144698	0.00125421	142	148	155	-1	-1
2022040919065176.jpg	9319	2447	-0.414893	0.152641	0.00128477	68	79	77	-1	-1
2022040919065176.jpg	9215	2630	0.422293	0.198915	0.0013455	85	109	113	-1	-1
2022040919065176.jpg	9576	1461	-0.33774	0.24168	0.00105753	151	143	140	-1	-1
2022040919065176.jpg	9493	2239	0.415149	0.0524765	0.00123587	128	132	153	-1	-1
2022040919065176.jpg	2411	1795	0.304075	-0.19514	0.00113467	124	141	137	-1	-1
2022040919065176.jpg	9488	5023	-0.354955	-0.0774003	0.0181774	113	132	113	-1	-1
2022040919065176.jpg	9521	2334	-0.407657	-0.156282	0.00125542	110	122	114	-1	-1
2022040919065176.jpg	9204	4648	0.481205	0.193112	0.00306488	76	99	80	-1	-1
2022040919065176.jpg	9354	1675	-0.312793	0.0570618	0.00110996	131	147	128	-1	-1
2022040919065176.jpg	9227	1980	-0.376338	-0.0298298	0.00117746	99	120	103	-1	-1
2022040919065176.jpg	9202	4741	-0.370678	-0.13146	0.00340239	110	129	115	-1	-1
2022040919065176.jpg	9199	1140	0.253064	0.24812	0.00100356	152	163	157	-1	-1
2022040919065176.jpg	9198	1861	0.40123	-0.247343	0.00114852	107	127	128	-1	-1
2022040919065176.jpg	9197	1991	-0.484968	-0.235373	0.00117925	82	96	99	-1	-1
2022040919065176.jpg	9196	4685	-0.469859	-0.150831	0.00318651	73	95	92	-1	-1
2022040919065176.jpg	6621	1438	-0.338162	-0.0830021	0.00105506	98	126	110	-1	-1
2022040919065176.jpg	9702	4560	-0.318222	-0.0434434	0.00282358	152	159	153	-1	-1
2022040919065176.jpg	9195	4155	0.48974	-0.0433444	0.00210323	81	98	92	-1	-1
2022040919065176.jpg	9191	1894	-0.407278	0.00638819	0.00115566	118	121	117	-1	-1
2022040919065176.jpg	8170	262	-0.4093	0.118609	0.000898346	108	124	124	-1	-1
2022040919065176.jpg	9467	1116	-0.393303	-0.118913	0.000999538	127	142	130	-1	-1
2022040919065176.jpg	9188	2910	0.411606	0.0675994	0.00145881	128	131	150	-1	-1
2022040919065176.jpg	9187	377	0.343035	0.0333345	0.000914374	122	133	135	-1	-1
2022040919065176.jpg	9186	1388	-0.457923	0.125963	0.00104472	90	106	117	-1	-1
2022040919065176.jpg	9185	2440	-0.472957	-0.171183	0.00128241	81	97	102	-1	-1
2022040919065176.jpg	9184	3978	-0.0269207	-0.00373051	0.00195149	150	153	136	-1	-1
2022040919065176.jpg	8873	2005	0.199806	0.237231	0.00118168	140	149	134	-1	-1
2022040919065176.jpg	9183	4562	0.182926	0.268567	0.00282621	150	160	151	-1	-1
2022040919065176.jpg	5227	3873	-0.383283	0.110257	0.00188379	93	115	117	-1	-1
2022040919065176.jpg	9177	3671	-0.464364	-0.18776	0.00175686	79	100	101	-1	-1
2022040919065176.jpg	9174	3295	-0.170503	-0.267755	0.00158507	155	159	160	-1	-1
2022040919065176.jpg	9170	4250	0.408323	-0.143876	0.00225603	84	104	107	-1	-1
2022040919065176.jpg	9168	4833	-0.453236	-0.142788	0.00402776	87	110	102	-1	-1
2022040919065176.jpg	9167	3533	-0.366971	0.104791	0.00167609	122	136	120	-1	-1
2022040919065176.jpg	3338	4158	0.465668	-0.0970356	0.00211116	72	96	74	-1	-1
2022040919065176.jpg	9539	3021	0.175888	0.24058	0.00149572	135	155	148	-1	-1
2022040919065176.jpg	5694	4649	0.223068	0.17456	0.00307236	145	151	138	-1	-1
2022040919065176.jpg	8149	3737	0.204606	0.25507	0.00180322	153	160	144	-1	-1
2022040919065176.jpg	9163	2930	-0.468123	-0.236645	0.00146396	70	93	85	-1	-1
2022040919065176.jpg	9417	4584	-0.463405	0.0331656	0.00290145	142	139	160	-1	-1
2022040919065176.jpg	9155	4319	0.197358	0.237884	0.00235229	142	155	133	-1	-1
2022040919065176.jpg	9153	3503	0.438078	0.27347	0.00166118	95	121	125	-1	-1
2022040919065176.jpg	9151	3030	-0.466239	0.0958135	0.00149732	86	97	107	-1	-1
2022040919065176.jpg	9295	2968	-0.453167	-0.170308	0.00147561	87	107	115	-1	-1
2022040919065176.jpg	9222	3033	-0.388978	-0.0825409	0.00149848	139	142	120	-1	-1
2022040919065176.jpg	9147	4568	0.200132	-0.207226	0.00285728	155	156	135	-1	-1
2022040919065176.jpg	9146	1599	-0.397005	-0.165211	0.00109084	117	139	126	-1	-1
2022040919065176.jpg	9503	2165	-0.358029	0.0990587	0.00121635	102	117	112	-1	-1
2022040919065176.jpg	9145	3002	0.351216	0.0664345	0.00148967	140	147	132	-1	-1
2022040919065176.jpg	8508	2502	-0.4823	-0.190269	0.00130102	78	97	95	-1	-1
2022040919065176.jpg	9144	3139	0.390651	0.230897	0.00152738	153	152	159	-1	-1
2022040919065176.jpg	8997	4988	0.429267	-0.242968	0.0079737	70	95	73	-1	-1
2022040919065176.jpg	9142	570	-0.389827	0.0607598	0.000933439	91	107	103	-1	-1
2022040919065176.jpg	9235	1809	0.393949	-0.142374	0.00113746	118	135	140	-1	-1
2022040919065176.jpg	9140	1064	0.395017	0.195722	0.000993307	160	160	182	-1	-1
2022040919065176.jpg	9138	1188	-0.374347	0.250302	0.00101166	126	127	127	-1	-1
2022040919065176.jpg	8200	3893	-0.420032	0.0219347	0.00189442	151	142	150	-1	-1
2022040919065176.jpg	9313	435	-0.362459	0.137478	0.000920679	107	122	122	-1	-1
2022040919065176.jpg	9732	1601	-0.434282	-0.122349	0.00109089	84	107	105	-1	-1
2022040919065176.jpg	9681	2020	0.263537	0.0823173	0.00118368	148	157	150	-1	-1
2022040919065176.jpg	8227	1051	-0.0349894	0.0100491	0.000992409	168	170	159	-1	-1
2022040919065176.jpg	3490	2738	0.363998	0.20442	0.00139424	110	130	132	-1	-1
2022040919065176.jpg	9733	1380	-0.0614779	0.0703355	0.00104358	144	143	148	-1	-1
2022040919065176.jpg	9748	4696	-0.00894949	0.152192	0.00323973	181	177	166	-1	-1
2022040919065176.jpg	14295	3571	-0.422112	-0.0697147	0.00170148	113	123	131	-1	-1
2022040919065176.jpg	3618	3172	0.39434	-0.184393	0.00154357	119	125	131	-1	-1
2022040919065176.jpg	8223	3171	-0.475504	-0.00143468	0.00154351	111	120	134	-1	-1
2022040919065176.jpg	9585	399	-0.472097	0.0601624	0.000916717	136	133	152	-1	-1
2022040919065176.jpg	8292	2533	-0.411834	0.268278	0.00131267	84	98	100	-1	-1
2022040919065176.jpg	8993	4657	-0.435052	0.0154913	0.00308674	167	152	170	-1	-1
2022040919065176.jpg	9734	492	-0.368196	-0.103899	0.000925784	125	145	117	-1	-1
2022040919065176.jpg	6151	4129	0.462219	0.0115556	0.00207726	74	99	81	-1	-1
2022040919065176.jpg	3348	3163	0.422049	-0.0357354	0.00154002	62	89	81	-1	-1
2022040919065176.jpg	8060	4045	-0.396031	-0.0565616	0.00200567	128	146	127	-1	-1
2022040919065176.jpg	8820	3973	-0.483976	-0.0852771	0.0019494	72	91	95	-1	-1
2022040919065176.jpg	9735	1806	-0.432357	0.0218917	0.0011365	138	138	142	-1	-1
2022040919065176.jpg	8955	3024	-0.393942	0.0298411	0.00149581	131	140	134	-1	-1
2022040919065176.jpg	9747	3892	-0.171737	0.194244	0.00189389	150	153	142	-1	-1
2022040919065176.jpg	14292	2104	-0.433397	-0.0846766	0.00120146	98	119	121	-1	-1
2022040919065176.jpg	8434	1515	-0.471791	0.00170693	0.00107022	122	129	142	-1	-1
2022040919065176.jpg	6719	1694	-0.426579	-0.0984645	0.00111533	109	129	127	-1	-1
2022040919065176.jpg	9587	4387	-0.421406	-0.101505	0.00245251	88	110	99	-1	-1
2022040919065176.jpg	9282	4327	0.408147	-0.223861	0.00236614	95	121	110	-1	-1
2022040919065176.jpg	8310	4103	-0.358629	0.00504825	0.00204764	127	140	120	-1	-1
2022040919065176.jpg	3484	4667	0.422021	0.139536	0.00311662	96	117	136	-1	-1
2022040919065176.jpg	6147	2599	-0.391813	0.25218	0.0013335	96	107	101	-1	-1
2022040919065176.jpg	8809	4337	0.440255	-0.0747731	0.00237756	91	115	90	-1	-1
2022040919065176.jpg	8217	1857	-0.359159	-0.112089	0.00114656	128	146	134	-1	-1
2022040919065176.jpg	8512	1452	0.120241	0.195441	0.00105607	167	170	161	-1	-1
2022040919065176.jpg	8195	2524	0.442053	0.0658755	0.00130823	84	113	89	-1	-1
2022040919065176.jpg	9357	3805	-0.11807	0.208902	0.0018483	168	172	158	-1	-1
2022040919065176.jpg	9686	3484	0.398515	0.0946719	0.001653	138	135	157	-1	-1
2022040919065176.jpg	9749	4157	-0.399235	-0.0366927	0.00210819	124	138	131	-1	-1
2022040919065176.jpg	6186	1635	0.414339	-0.00262332	0.00109922	95	110	115	-1	-1
2022040919065176.jpg	9149	2812	-0.473872	-0.0130696	0.00142512	123	130	139	-1	-1
2022040919065176.jpg	9690	3099	0.188444	0.155653	0.00151578	156	159	151	-1	-1
2022040919065176.jpg	14301	2289	-0.253721	0.162953	0.00124723	147	153	143	-1	-1
2022040919065176.jpg	8245	810	-0.399328	0.182604	0.00096149	98	119	123	-1	-1
2022040919065176.jpg	9692	722	0.266083	0.126642	0.000949191	134	157	151	-1	-1
2022040919065176.jpg	2374	4104	0.480603	-0.0376724	0.00204852	83	104	95	-1	-1
2022040919065176.jpg	8443	1413	-0.113522	0.228709	0.00104979	169	172	160	-1	-1
2022040919065176.jpg	6268	3934	0.39823	0.115664	0.00192182	146	139	183	-1	-1
2022040919065176.jpg	8426	2761	0.417988	0.230042	0.00140126	116	135	133	-1	-1
2022040919065176.jpg	9770	1705	-0.375005	-0.0614024	0.0011169	97	117	106	-1	-1
2022040919065176.jpg	14347	404	-0.380085	0.0705582	0.000917438	127	138	124	-1	-1
2022040919065176.jpg	8423	4863	0.383543	-0.0993975	0.00435908	147	145	160	-1	-1
2022040919065176.jpg	9308	2530	-0.438927	-0.114171	0.00131133	79	104	101	-1	-1
2022040919065176.jpg	6211	1492	-0.0477009	0.231327	0.00106508	156	159	149	-1	-1
2022040919065176.jpg	9219	3320	-0.424537	0.190884	0.00159072	84	112	109	-1	-1
2022040919065176.jpg	6218	4522	-0.331713	0.265303	0.00269998	111	124	112	-1	-1
2022040919065176.jpg	8944	1521	-0.394335	-0.0521587	0.00107146	103	121	109	-1	-1
2022040919065176.jpg	8057	3205	-0.294726	0.101325	0.0015535	160	161	156	-1	-1
2022040919065176.jpg	3334	4774	0.425982	0.229221	0.00362476	87	118	111	-1	-1
2022040919065176.jpg	8336	1929	0.274321	0.119841	0.00116509	120	142	137	-1	-1
2022040919065176.jpg	9596	4410	-0.0984247	0.0344164	0.00248296	154	155	146	-1	-1
2022040919065176.jpg	14335	3485	-0.425685	-0.0469414	0.00165379	111	125	134	-1	-1
2022040919065176.jpg	9765	3192	-0.296905	0.088666	0.00154887	156	159	152	-1	-1
2022040919065176.jpg	8827	845	0.00747728	0.0413073	0.00096798	176	175	157	-1	-1
2022040919065176.jpg	8468	4135	-0.417301	-0.0724067	0.00208307	91	105	108	-1	-1
2022040919065176.jpg	8225	4377	0.364634	0.0547299	0.00243228	117	128	120	-1	-1
2022040919065176.jpg	8212	1450	0.355201	-0.219613	0.00105601	119	130	116	-1	-1
2022040919065176.jpg	6200	4071	-0.299033	0.142812	0.00202276	112	126	126	-1	-1
2022040919065176.jpg	8183	4433	-0.389471	0.0592495	0.00252123	99	113	107	-1	-1
2022040919065176.jpg	6120	5003	-0.311569	0.208862	0.00929209	108	119	128	-1	-1
2022040919065176.jpg	3472	4409	0.444046	-0.0805687	0.0024796	73	100	79	-1	-1
2022040919065176.jpg	14341	3483	0.258526	0.153492	0.00165298	153	164	148	-1	-1
2022040919065176.jpg	9711	3131	-0.103523	0.0843041	0.00152579	149	152	143	-1	-1
2022040919065176.jpg	8464	3628	-0.43858	0.124603	0.00173193	120	131	143	-1	-1
2022040919065176.jpg	8253	3923	0.187883	-0.266067	0.00191481	141	154	136	-1	-1
2022040919065176.jpg	8377	88	-0.47578	0.123085	0.00086912	79	96	104	-1	-1
2022040919065176.jpg	3400	2481	0.305324	0.170606	0.00129604	150	155	149	-1	-1
2022040919065176.jpg	9685	4462	0.371639	0.254301	0.0025852	143	135	160	-1	-1
2022040919065176.jpg	8936	4257	-0.218999	0.226151	0.00226576	150	156	142	-1	-1
2022040919065176.jpg	6166	4531	-0.445259	0.13128	0.00271268	115	119	133	-1	-1
2022040919065176.jpg	12506	2118	-0.451768	-0.173763	0.00120365	75	95	102	-1	-1
2022040919065176.jpg	3385	4475	0.483994	-0.149096	0.00260681	62	87	68	-1	-1
2022040919065176.jpg	6662	2841	-0.429432	0.0195711	0.00143424	113	119	117	-1	-1
2022040919065176.jpg	8942	4597	0.223992	-0.264988	0.00293125	159	163	148	-1	-1
2022040919065176.jpg	14353	1184	-0.37536	-0.0159267	0.00101074	104	121	103	-1	-1
2022040919065176.jpg	9708	2810	-0.330252	-0.0877148	0.00142463	148	157	135	-1	-1
2022040919065176.jpg	8477	3037	-0.420314	-0.241686	0.00149914	106	129	116	-1	-1
2022040919065176.jpg	8999	1227	-0.16147	0.131869	0.00101954	150	156	148	-1	-1
2022040919065176.jpg	9758	3802	-0.0315607	0.00812155	0.00184717	157	156	152	-1	-1
2022040919065176.jpg	9178	2757	-0.421842	0.0422931	0.00140026	95	110	121	-1	-1
2022040919065176.jpg	1675	4220	0.430165	0.254276	0.00219641	76	93	100	-1	-1
2022040919065176.jpg	8833	4603	-0.466642	-0.0663487	0.00294975	85	100	105	-1	-1
2022040919065176.jpg	3486	4422	0.483806	-0.0456941	0.00250217	121	119	150	-1	-1
2022040919065176.jpg	6820	870	-0.454358	-0.0306234	0.000970921	90	97	109	-1	-1
2022040919065176.jpg	9716	3259	0.264558	0.0824191	0.0015728	148	160	150	-1	-1
2022040919065176.jpg	9698	3202	-0.321217	0.0537536	0.00155307	113	129	114	-1	-1
2022040919065176.jpg	9213	982	-0.0346535	0.00305557	0.000983005	171	171	159	-1	-1
2022040919065176.jpg	9072	1401	-0.428527	-0.00938901	0.00104628	155	141	141	-1	-1
2022040919065176.jpg	13824	2162	-0.104341	-0.226622	0.00121494	137	152	149	-1	-1
2022040919065176.jpg	9395	4309	0.40471	-0.162043	0.00233042	89	106	104	-1	-1
2022040919065176.jpg	6742	3165	-0.383935	-0.182522	0.0015404	132	132	130	-1	-1
2022040919065176.jpg	8800	3447	-0.37564	0.207492	0.00163598	93	100	108	-1	-1
2022040919065176.jpg	8887	3415	-0.485271	0.169865	0.00162649	76	94	106	-1	-1
2022040919065176.jpg	8383	468	-0.364447	0.0666366	0.000923671	114	134	125	-1	-1
2022040919065176.jpg	14334	1830	-0.387258	-0.119382	0.00114188	100	120	118	-1	-1
2022040919065176.jpg	6746	3225	-0.460445	-0.0497086	0.00156122	83	101	117	-1	-1
2022040919065176.jpg	6182	3282	0.415945	-0.0358506	0.00157924	79	95	94	-1	-1
2022040919065176.jpg	2469	4712	0.422856	0.0262291	0.00332013	83	111	89	-1	-1
2022040919065176.jpg	2387	1964	0.413638	-0.107072	0.00117423	88	117	114	-1	-1
2022040919065176.jpg	3567	2223	0.390494	-0.0717714	0.00123127	125	137	137	-1	-1
2022040919065176.jpg	6178	2746	-0.47057	0.097366	0.00139559	95	110	115	-1	-1
2022040919065176.jpg	9499	561	-0.427701	0.0604074	0.000931919	82	90	85	-1	-1
2022040919065176.jpg	9083	966	0.455821	0.139071	0.000981821	63	88	74	-1	-1
2022040919065176.jpg	621	4230	-0.300392	0.112221	0.00221141	105	121	116	-1	-1
2022040919065176.jpg	2435	1530	0.339963	-0.116646	0.00107298	188	185	199	-1	-1
2022040919065176.jpg	8440	2352	-0.389997	-0.0281811	0.00125909	114	129	119	-1	-1
2022040919065176.jpg	14340	4826	-0.325964	-0.0393361	0.00394963	123	146	120	-1	-1
2022040919065176.jpg	9689	2943	0.356821	-0.160841	0.00146748	129	133	133	-1	-1
2022040919065176.jpg	9715	3132	-0.103523	0.0843041	0.00152579	149	152	143	-1	-1
2022040919065176.jpg	2357	2466	0.335807	0.0469516	0.00129151	137	158	144	-1	-1
2022040919065176.jpg	14336	138	-0.340704	0.0783466	0.000879666	107	120	108	-1	-1
2022040919065176.jpg	3512	2913	0.431988	0.218712	0.00145994	94	109	110	-1	-1
2022040919065176.jpg	9707	1673	-0.344656	0.202832	0.00110981	128	134	125	-1	-1
2022040919065176.jpg	8124	3701	0.413284	-0.139976	0.00177297	105	122	109	-1	-1
2022040919065176.jpg	9080	4563	-0.435914	-0.00687918	0.00282826	148	142	152	-1	-1
